fecha;customer_name;country;city;ship_mode;categories;product;price;quantity
9/6/14;Charlie Donnelly;United Kingdom;London;PRIORITY;furniture and bookcases;Bush Classic Bookcase, Metal;$742;2
9/6/14;Charlie Donnelly;United Kingdom;London;PRIORITY;office supplies and binders;Wilson Jones Hole Reinforcements, Clear;$14;4
9/6/14;Charlie Donnelly;United Kingdom;London;PRIORITY;office supplies and labels;Harbour Creations Legal Exhibit Labels, Alphabetical;$87;9
9/6/14;Jodie Mellor;Italy;Rome;PRIORITY;office supplies and binders;Ibico Hole Reinforcements, Recycled;$22;3
9/6/14;Jodie Mellor;Italy;Rome;PRIORITY;office supplies and labels;Smead Legal Exhibit Labels, 5000 Label Set;$34;3
9/6/14;Charlie Donnelly;United Kingdom;London;PRIORITY;technology and machines;Epson Printer, Red;$935;4
9/6/14;Alice Currie;Spain;Madrid;ECONOMY;office supplies and storage;Eldon Trays, Single Width;$43;1
9/6/14;Joseph Locke;Italy;Turin;PLUS;office supplies and appliances;KitchenAid Toaster, White;$250;3
9/6/14;Joseph Locke;Italy;Turin;PLUS;office supplies and supplies;Kleencut Scissors, Serrated;$57;3
9/6/14;Isla Vogel;Italy;Rome;ECONOMY;office supplies and binders;Cardinal Binding Machine, Durable;$461;9
9/6/14;Patricia Lukes;France;Ronchin;ECONOMY;office supplies and appliances;KitchenAid Blender, Silver;$267;3
9/6/14;Patricia Lukes;France;Ronchin;ECONOMY;office supplies and labels;Avery Shipping Labels, 5000 Label Set;$61;5
9/6/14;Bianca Whitford;Germany;Munich;ECONOMY;office supplies and storage;Eldon File Cart, Industrial;$806;7
9/6/14;Patricia Lukes;France;Ronchin;ECONOMY;technology and accessories;Logitech Mouse, Bluetooth;$146;5
9/6/14;Bianca Whitford;Germany;Munich;ECONOMY;technology and accessories;Enermax Keyboard, Erganomic;$163;2
9/6/14;Bianca Whitford;Germany;Munich;ECONOMY;technology and machines;Panasonic Inkjet, Wireless;$624;2
10/6/14;Evie Morton;Spain;Ponferrada;PRIORITY;office supplies and art;BIC Markers, Fluorescent;$138;5
10/6/14;Evie Morton;Spain;Ponferrada;PRIORITY;office supplies and art;BIC Sketch Pad, Water Color;$156;3
10/6/14;Evie Morton;Spain;Ponferrada;PRIORITY;technology and machines;Konica Inkjet, White;$559;2
10/6/14;Lloyd Barnes;Spain;Granada;ECONOMY;furniture and furnishings;Advantus Stacking Tray, Durable;$264;10
10/6/14;Lloyd Barnes;Spain;Granada;ECONOMY;furniture and furnishings;Deflect-O Photo Frame, Durable;$147;3
10/6/14;Evie Rees;France;Le Havre;PLUS;office supplies and art;Binney & Smith Markers, Water Color;$27;1
10/6/14;Evie Rees;France;Le Havre;PLUS;office supplies and binders;Wilson Jones Hole Reinforcements, Clear;$32;8
10/6/14;Evie Rees;France;Le Havre;PLUS;office supplies and labels;Smead Color Coded Labels, Adjustable;$55;5
10/6/14;Lloyd Barnes;Spain;Granada;ECONOMY;office supplies and binders;Acco Hole Reinforcements, Durable;$16;2
10/6/14;Evie Rees;France;Le Havre;PLUS;technology and accessories;Enermax Keyboard, Erganomic;$163;2
10/6/14;Eve Spencer;Germany;Ludwigsfelde;ECONOMY;technology and phones;Apple Audio Dock, Full Size;$841;5
10/6/14;Lloyd Barnes;Spain;Granada;ECONOMY;technology and machines;Okidata Receipt Printer, Red;$648;6
10/6/14;Lloyd Barnes;Spain;Granada;ECONOMY;technology and phones;Apple Speaker Phone, Full Size;$336;3
10/6/14;Zoe Lanigan;Sweden;Stockholm;ECONOMY;furniture and bookcases;Ikea 3-Shelf Cabinet, Pine;$359;5
10/6/14;Zoe Lanigan;Sweden;Stockholm;ECONOMY;office supplies and storage;Rogers Shelving, Blue;$93;3
10/6/14;Zoe Lanigan;Sweden;Stockholm;ECONOMY;technology and accessories;Belkin Memory Card, Erganomic;$169;3
10/6/14;Rachel Tyler;Spain;Valencia;ECONOMY;technology and accessories;Belkin Mouse, Erganomic;$116;3
10/6/14;Rachel Tyler;Spain;Valencia;ECONOMY;technology and copiers;Canon Personal Copier, High-Speed;$846;6
10/6/14;Rachel Tyler;Spain;Valencia;ECONOMY;technology and phones;Cisco Headset, VoIP;$159;2
11/6/14;Aidan Rowe;Austria;Vienna;IMMEDIATE;office supplies and appliances;Hamilton Beach Blender, Black;$352;5
11/6/14;Aidan Rowe;Austria;Vienna;IMMEDIATE;office supplies and storage;Smead Trays, Industrial;$147;3
11/6/14;Caleb Kenyon;United Kingdom;Nottingham;PRIORITY;office supplies and binders;Cardinal Binder, Recycled;$57;4
11/6/14;Tyler Miah;United Kingdom;London;PRIORITY;technology and accessories;Enermax Keyboard, USB;$226;3
11/6/14;Sienna Williamson;United Kingdom;Northampton;PRIORITY;furniture and bookcases;Sauder Corner Shelving, Mobile;$449;3
11/6/14;Sienna Williamson;United Kingdom;Northampton;PRIORITY;office supplies and binders;Acco Binding Machine, Recycled;$103;2
11/6/14;Julia Martell;Italy;Marsala;ECONOMY;furniture and furnishings;Eldon Stacking Tray, Duo Pack;$221;7
11/6/14;Julia Martell;Italy;Marsala;ECONOMY;furniture and furnishings;Rubbermaid Clock, Duo Pack;$201;4
11/6/14;Thomas Stephens;France;Caen;PLUS;office supplies and art;Stanley Highlighters, Fluorescent;$32;2
11/6/14;Julia Martell;Italy;Marsala;ECONOMY;technology and copiers;HP Fax and Copier, Digital;$173;1
11/6/14;Julia Martell;Italy;Marsala;ECONOMY;technology and phones;Apple Office Telephone, VoIP;$196;5
11/6/14;Dylan O'Halloran;United Kingdom;Glasgow;ECONOMY;furniture and furnishings;Tenex Clock, Black;$176;5
11/6/14;Dylan O'Halloran;United Kingdom;Glasgow;ECONOMY;office supplies and paper;SanDisk Memo Slips, Multicolor;$55;3
11/6/14;Jeffrey Laird;Italy;Portici;ECONOMY;office supplies and art;Sanford Markers, Water Color;$106;4
11/6/14;Jeffrey Laird;Italy;Portici;ECONOMY;office supplies and binders;Ibico Index Tab, Durable;$28;3
11/6/14;Jeffrey Laird;Italy;Portici;ECONOMY;office supplies and envelopes;Ames Clasp Envelope, Set of 50;$22;3
11/6/14;Jeffrey Laird;Italy;Portici;ECONOMY;office supplies and fasteners;Stockwell Push Pins, Assorted Sizes;$46;4
11/6/14;Jeffrey Laird;Italy;Portici;ECONOMY;office supplies and paper;Xerox Parchment Paper, Premium;$40;3
11/6/14;Audrey Emanuel;United Kingdom;Manchester;PLUS;technology and copiers;Sharp Wireless Fax, Color;$1.429;4
11/6/14;Xavier Martindale;Spain;Oviedo;ECONOMY;office supplies and storage;Rogers Lockers, Blue;$381;2
12/6/14;Charles Builder;Italy;San Severo;PRIORITY;technology and machines;Epson Inkjet, Wireless;$925;5
12/6/14;Ruby Nicholls;France;Le Plessis-Robinson;ECONOMY;furniture and furnishings;Deflect-O Photo Frame, Erganomic;$152;3
12/6/14;Jose Gambino;United Kingdom;Preston;ECONOMY;furniture and furnishings;Eldon Light Bulb, Duo Pack;$53;3
12/6/14;Ruby Nicholls;France;Le Plessis-Robinson;ECONOMY;office supplies and binders;Acco Hole Reinforcements, Durable;$24;3
12/6/14;Spencer Oliver;Italy;La Spezia;ECONOMY;office supplies and art;Sanford Pens, Easy-Erase;$23;2
12/6/14;Spencer Oliver;Italy;La Spezia;ECONOMY;office supplies and labels;Novimex Color Coded Labels, Laser Printer Compatible;$112;9
12/6/14;Spencer Oliver;Italy;La Spezia;ECONOMY;technology and accessories;Enermax Flash Drive, Bluetooth;$291;7
13/6/14;Jason Roger;France;Grasse;PLUS;office supplies and labels;Harbour Creations Removable Labels, Adjustable;$43;4
13/6/14;Audrey Knowles;Sweden;Stockholm;ECONOMY;furniture and furnishings;Tenex Door Stop, Durable;$131;8
13/6/14;Andrew Stephens;France;Marseille;ECONOMY;office supplies and art;Binney & Smith Highlighters, Fluorescent;$54;3
13/6/14;Audrey Knowles;Sweden;Stockholm;ECONOMY;office supplies and art;BIC Pens, Fluorescent;$16;2
13/6/14;Audrey Knowles;Sweden;Stockholm;ECONOMY;office supplies and art;Binney & Smith Pens, Easy-Erase;$43;7
13/6/14;Lily Skurrie;France;Paris;ECONOMY;technology and accessories;Enermax Keyboard, Programmable;$170;2
14/6/14;Elliot Owen;Germany;Dortmund;PLUS;furniture and tables;Barricks Round Table, Adjustable Height;$2.292;7
14/6/14;Elliot Owen;Germany;Dortmund;PLUS;office supplies and art;Sanford Pens, Blue;$67;6
14/6/14;Isabella Fowler;France;Livry-Gargan;ECONOMY;office supplies and appliances;Hamilton Beach Coffee Grinder, Red;$154;4
15/6/14;Mohammed Fox;Spain;Cartagena;PLUS;office supplies and storage;Tenex Trays, Single Width;$98;2
16/6/14;Isabelle Macghey;France;Limoges;IMMEDIATE;furniture and chairs;SAFCO Swivel Stool, Black;$298;2
16/6/14;Leslie Wilson;France;Gagny;PRIORITY;technology and phones;Motorola Office Telephone, with Caller ID;$427;7
16/6/14;Sebastian McClelland;United Kingdom;Birmingham;PRIORITY;office supplies and paper;Eaton Cards & Envelopes, Recycled;$45;2
16/6/14;Sebastian McClelland;United Kingdom;Birmingham;PRIORITY;office supplies and storage;Eldon File Cart, Industrial;$192;3
16/6/14;Evan Allen;Italy;Avellino;ECONOMY;office supplies and art;Stanley Highlighters, Fluorescent;$112;7
16/6/14;Michael Myers;Italy;Rome;ECONOMY;furniture and chairs;Harbour Creations Chairmat, Black;$83;3
16/6/14;David Chadwick;Austria;Salzburg;ECONOMY;office supplies and labels;Avery Shipping Labels, Adjustable;$29;3
17/6/14;Katie Thom;United Kingdom;Watford;PLUS;technology and machines;Okidata Printer, Red;$1.860;7
17/6/14;Jose Gambino;Spain;Salamanca;ECONOMY;office supplies and paper;Enermax Parchment Paper, Multicolor;$118;7
17/6/14;Jose Gambino;Spain;Salamanca;ECONOMY;office supplies and storage;Eldon File Cart, Single Width;$462;4
17/6/14;Katie Evenden;France;Lens;ECONOMY;furniture and chairs;Office Star Executive Leather Armchair, Adjustable;$2.115;5
17/6/14;Ashton Foley;France;Grenoble;ECONOMY;office supplies and labels;Avery Shipping Labels, 5000 Label Set;$37;3
17/6/14;Katie Evenden;France;Lens;ECONOMY;office supplies and art;Boston Pencil Sharpener, Easy-Erase;$121;4
17/6/14;Katie Evenden;France;Lens;ECONOMY;office supplies and binders;Cardinal 3-Hole Punch, Recycled;$146;5
18/6/14;Timothy Pownall;United Kingdom;York;IMMEDIATE;furniture and furnishings;Tenex Stacking Tray, Black;$35;2
18/6/14;Timothy Pownall;United Kingdom;York;IMMEDIATE;office supplies and appliances;Breville Refrigerator, Silver;$1.560;3
18/6/14;Timothy Pownall;United Kingdom;York;IMMEDIATE;office supplies and art;Boston Markers, Easy-Erase;$133;5
18/6/14;Toby Conway;Austria;Vienna;ECONOMY;office supplies and art;Sanford Markers, Easy-Erase;$71;3
18/6/14;Rhys Barnett;France;Mulhouse;ECONOMY;office supplies and art;Boston Markers, Easy-Erase;$133;5
18/6/14;Rhys Barnett;France;Mulhouse;ECONOMY;office supplies and storage;Rogers File Cart, Industrial;$1.020;8
18/6/14;Rebecca Cook;France;Toulouse;PLUS;office supplies and binders;Cardinal Binding Machine, Recycled;$100;4
18/6/14;Jose Gullo;Germany;Dortmund;ECONOMY;technology and machines;Konica Printer, Red;$530;2
18/6/14;Rebecca Cook;France;Toulouse;PLUS;technology and phones;Cisco Audio Dock, Full Size;$193;3
18/6/14;Donald Pak;Germany;Kassel;ECONOMY;furniture and bookcases;Safco Stackable Bookrack, Mobile;$268;2
18/6/14;Angus Reading;United Kingdom;West Bromwich;ECONOMY;office supplies and art;Stanley Highlighters, Easy-Erase;$60;4
18/6/14;Angus Reading;United Kingdom;West Bromwich;ECONOMY;office supplies and binders;Ibico Binder, Durable;$17;1
18/6/14;Alana Tyson;Italy;Cagliari;ECONOMY;office supplies and storage;Tenex Folders, Blue;$28;2
18/6/14;Angus Reading;United Kingdom;West Bromwich;ECONOMY;technology and accessories;Enermax Mouse, Programmable;$125;3
19/6/14;Mike Obrien;France;Carquefou;ECONOMY;office supplies and envelopes;Cameo Peel and Seal, Set of 50;$42;2
19/6/14;Freya Briggs;Italy;Rome;ECONOMY;furniture and tables;Barricks Conference Table, with Bottom Storage;$1.361;3
19/6/14;Freya Briggs;Italy;Rome;ECONOMY;technology and phones;Nokia Headset, Cordless;$137;3
19/6/14;Sue Castaneda;Italy;Rome;ECONOMY;technology and accessories;Memorex Memory Card, Erganomic;$801;8
20/6/14;Piper Wilder-Neligan;Spain;Madrid;PLUS;office supplies and art;Boston Markers, Fluorescent;$83;3
20/6/14;Anna Moreton;Sweden;Stockholm;PLUS;furniture and furnishings;Advantus Frame, Black;$89;2
20/6/14;Anna Moreton;Sweden;Stockholm;PLUS;office supplies and fasteners;Advantus Clamps, Metal;$19;2
20/6/14;Anna Moreton;Sweden;Stockholm;PLUS;technology and phones;Samsung Speaker Phone, Full Size;$249;4
20/6/14;Sofia Goddard;United Kingdom;Leeds;PLUS;technology and phones;Samsung Audio Dock, Cordless;$339;2
21/6/14;Ruby Nicholls;France;Saint-Genis-Laval;PLUS;furniture and bookcases;Sauder 3-Shelf Cabinet, Metal;$598;4
21/6/14;Ruby Nicholls;France;Saint-Genis-Laval;PLUS;furniture and furnishings;Eldon Frame, Durable;$227;2
21/6/14;Hudson Ordell;Austria;Vienna;PLUS;office supplies and envelopes;Kraft Manila Envelope, Recycled;$76;3
21/6/14;Hudson Ordell;Austria;Vienna;PLUS;office supplies and fasteners;Stockwell Paper Clips, Bulk Pack;$68;5
21/6/14;Ruby Nicholls;France;Saint-Genis-Laval;PLUS;office supplies and binders;Cardinal Index Tab, Clear;$22;3
21/6/14;Ruby Nicholls;France;Saint-Genis-Laval;PLUS;office supplies and labels;Harbour Creations Round Labels, 5000 Label Set;$29;4
21/6/14;Ruby Nicholls;France;Saint-Genis-Laval;PLUS;office supplies and labels;Smead Color Coded Labels, 5000 Label Set;$27;2
22/6/14;Madeleine Nixon;Germany;Berlin;ECONOMY;office supplies and binders;Cardinal Binding Machine, Clear;$222;5
22/6/14;Madeleine Nixon;Germany;Berlin;ECONOMY;office supplies and storage;Tenex File Cart, Single Width;$215;2
23/6/14;Jasmine Hanson;United Kingdom;Peterborough;PRIORITY;office supplies and envelopes;Cameo Business Envelopes, Set of 50;$61;3
23/6/14;Devin Huddleston;France;Saint-Denis;ECONOMY;furniture and bookcases;Safco Floating Shelf Set, Mobile;$717;4
23/6/14;George Bryan;France;Bastia;ECONOMY;office supplies and supplies;Fiskars Trimmer, High Speed;$85;2
23/6/14;Dominic Scott;Germany;Dresden;ECONOMY;office supplies and fasteners;Advantus Clamps, 12 Pack;$19;2
23/6/14;Amanda Hutcherson;United Kingdom;Sheffield;ECONOMY;office supplies and binders;Ibico Binding Machine, Recycled;$78;3
23/6/14;Amanda Hutcherson;United Kingdom;Sheffield;ECONOMY;office supplies and fasteners;Accos Clamps, Metal;$29;3
23/6/14;Ruby Nicholls;United Kingdom;Manchester;ECONOMY;furniture and furnishings;Advantus Clock, Erganomic;$140;4
24/6/14;Bethany Hunt;France;Torcy;PLUS;office supplies and art;Boston Markers, Water Color;$148;5
24/6/14;Bethany Hunt;France;Torcy;PLUS;office supplies and art;Stanley Sketch Pad, Fluorescent;$183;4
24/6/14;Bethany Hunt;France;Torcy;PLUS;office supplies and labels;Novimex Color Coded Labels, 5000 Label Set;$38;3
24/6/14;Bethany Hunt;France;Torcy;PLUS;office supplies and supplies;Kleencut Scissors, High Speed;$22;1
24/6/14;Janet Broussard;United Kingdom;London;PLUS;furniture and furnishings;Advantus Stacking Tray, Erganomic;$30;2
24/6/14;Summer Hayward;France;Strasbourg;PLUS;office supplies and art;Binney & Smith Sketch Pad, Blue;$139;3
24/6/14;Owen Faulkner;Austria;Vienna;ECONOMY;office supplies and labels;Hon Shipping Labels, 5000 Label Set;$82;7
24/6/14;Jodie Mellor;Spain;Barcelona;ECONOMY;office supplies and art;BIC Markers, Easy-Erase;$134;5
24/6/14;Owen Faulkner;Austria;Vienna;ECONOMY;technology and machines;StarTech Phone, White;$219;3
24/6/14;Jodie Mellor;Spain;Barcelona;ECONOMY;technology and accessories;Logitech Router, USB;$1.733;7
24/6/14;Steven Cordoba;France;Hazebrouck;ECONOMY;furniture and tables;Hon Training Table, Fully Assembled;$869;4
24/6/14;Xavier Burford;Ireland;Dublin;ECONOMY;office supplies and binders;Cardinal Index Tab, ECONOMY;$13;3
24/6/14;Isabella Secombe;Germany;Frankfurt;ECONOMY;office supplies and appliances;Hamilton Beach Microwave, White;$253;1
24/6/14;Louie Knight;Spain;Elda;ECONOMY;office supplies and fasteners;Stockwell Staples, Assorted Sizes;$25;3
24/6/14;Isabella Secombe;Germany;Frankfurt;ECONOMY;technology and phones;Motorola Smart Phone, with Caller ID;$3.873;6
25/6/14;Benjamin Lee;France;Vannes;PLUS;office supplies and binders;Wilson Jones 3-Hole Punch, Durable;$59;2
25/6/14;Benjamin Lee;France;Vannes;PLUS;office supplies and storage;Rogers Box, Wire Frame;$41;2
25/6/14;Benjamin Lee;France;Vannes;PLUS;technology and copiers;Canon Ink, High-Speed;$371;3
25/6/14;Toby Patterson;Germany;Berlin;PLUS;furniture and chairs;Office Star Chairmat, Red;$316;6
25/6/14;Toby Patterson;Germany;Berlin;PLUS;furniture and tables;Bevis Computer Table, Fully Assembled;$1.632;6
25/6/14;Tilly Payne;Spain;Barcelona;ECONOMY;furniture and furnishings;Tenex Clock, Erganomic;$342;7
25/6/14;Toby Patterson;Germany;Berlin;PLUS;office supplies and envelopes;Kraft Interoffice Envelope, Security-Tint;$133;3
25/6/14;Sharon Kerley;Austria;Vienna;PLUS;office supplies and binders;Acco Binder, Durable;$67;4
25/6/14;Erin Rogers;Belgium;Ghent;ECONOMY;technology and phones;Nokia Audio Dock, VoIP;$1.335;8
25/6/14;Kristal McCaslin;France;Reims;ECONOMY;office supplies and art;Sanford Pencil Sharpener, Water Color;$44;3
25/6/14;Kristal McCaslin;France;Reims;ECONOMY;office supplies and labels;Hon Legal Exhibit Labels, 5000 Label Set;$17;3
25/6/14;Kristal McCaslin;France;Reims;ECONOMY;office supplies and storage;Smead Lockers, Single Width;$556;7
25/6/14;Kristal McCaslin;France;Reims;ECONOMY;office supplies and supplies;Kleencut Letter Opener, High Speed;$40;3
25/6/14;Kristal McCaslin;France;Reims;ECONOMY;technology and accessories;Enermax Numeric Keypad, Bluetooth;$229;8
26/6/14;Toby Patterson;France;Villeneuve-sur-Lot;PLUS;office supplies and art;BIC Canvas, Easy-Erase;$378;7
26/6/14;Toby Patterson;France;Villeneuve-sur-Lot;PLUS;office supplies and art;BIC Pencil Sharpener, Blue;$29;1
26/6/14;Jacob Carter;United Kingdom;Rotherham;PLUS;office supplies and fasteners;Accos Rubber Bands, 12 Pack;$32;2
26/6/14;Kaitlyn Dorsch;Spain;Madrid;PRIORITY;office supplies and binders;Ibico Binding Machine, Durable;$159;3
26/6/14;Sue Castaneda;Spain;Barcelona;ECONOMY;office supplies and supplies;Kleencut Letter Opener, Easy Grip;$57;2
26/6/14;Maynard Moorman;Spain;Bilbao;ECONOMY;office supplies and storage;Fellowes Box, Single Width;$89;5
26/6/14;Toni Lanz;Netherlands;Heerlen;ECONOMY;technology and copiers;Brother Copy Machine, Color;$781;6
26/6/14;Xavier Burford;Spain;Bilbao;ECONOMY;technology and phones;Samsung Audio Dock, Cordless;$916;6
26/6/14;Rory Gunson;Belgium;Charleroi;ECONOMY;furniture and chairs;Harbour Creations Chairmat, Set of Two;$297;4
26/6/14;Rory Gunson;Belgium;Charleroi;ECONOMY;office supplies and fasteners;Accos Paper Clips, Assorted Sizes;$42;3
26/6/14;Thomas Thompson;United Kingdom;Sunderland;ECONOMY;office supplies and storage;Rogers Shelving, Blue;$311;5
26/6/14;Thomas Thompson;United Kingdom;Sunderland;ECONOMY;technology and accessories;Memorex Router, Bluetooth;$3.201;13
26/6/14;Leo Jenkins;Belgium;Antwerp;ECONOMY;furniture and chairs;Novimex Steel Folding Chair, Set of Two;$253;3
26/6/14;Leo Jenkins;Belgium;Antwerp;ECONOMY;office supplies and storage;Rogers File Cart, Single Width;$1.133;8
27/6/14;Cora Konieczny;United Kingdom;Stoke-on-Trent;PRIORITY;furniture and bookcases;Safco Classic Bookcase, Traditional;$1.314;3
27/6/14;Alfonso Gomez;United Kingdom;Peterborough;PLUS;office supplies and supplies;Fiskars Scissors, Easy Grip;$198;8
27/6/14;Xavier Synan;Spain;Valencia;ECONOMY;furniture and chairs;Harbour Creations Steel Folding Chair, Red;$78;1
27/6/14;Xavier Synan;Spain;Valencia;ECONOMY;furniture and furnishings;Tenex Frame, Erganomic;$326;3
27/6/14;Lily Skurrie;Belgium;Bruges;ECONOMY;office supplies and art;Binney & Smith Pencil Sharpener, Fluorescent;$187;7
27/6/14;Joe Gilbert;Switzerland;Berne;ECONOMY;office supplies and binders;Wilson Jones Index Tab, ECONOMY;$32;5
27/6/14;Joe Gilbert;Switzerland;Berne;ECONOMY;office supplies and storage;Rogers Box, Wire Frame;$115;5
27/6/14;Xavier Synan;Spain;Valencia;ECONOMY;office supplies and binders;Acco Binder, ECONOMY;$61;4
27/6/14;Xavier Synan;Spain;Valencia;ECONOMY;office supplies and paper;Xerox Cards & Envelopes, Premium;$585;13
27/6/14;Xavier Synan;Spain;Valencia;ECONOMY;technology and accessories;SanDisk Numeric Keypad, USB;$319;6
27/6/14;Caitlin Schmidt;France;Carvin;ECONOMY;furniture and bookcases;Dania Corner Shelving, Mobile;$561;5
27/6/14;Koby Ricketson;United Kingdom;Dundee;ECONOMY;office supplies and binders;Avery Binder Covers, Recycled;$34;3
